<S> <S>+BSTag
"Hangi	hangi <n> <3s>
"Hangi	hangi <n> <3p>
komşusundan	komşu <adj> <Djn_0> <n> <p3s> <abl> <3s>
komşusundan	komşu <adj> <Djn_0> <n> <p3s> <abl> <3p>
komşusundan	komşu <n> <p3s> <abl>
komşusundan	komşu <n> <p3s> <abl> <3s>
komşusundan	komşu <n> <p3s> <abl> <3p>
kendisine	kendi <n> <p3s> <dat> <3s>
kendisine	kendi <n> <p3s> <dat> <3p>
kendisine	kendi <prn> <p3s> <dat>
kendisine	kendi <prn> <p3s> <dat> <3s>
kendisine	kendi <prn> <p3s> <dat> <3p>
söylemesini	söyle <v> <D_mA> <n> <p3s> <acc> <3s>
söylemesini	söyle <v> <D_mA> <n> <p3s> <acc> <3p>
söylemesini	söyle <v> <vn_ma> <p3s> <acc>
söylemesini	söyle <v> <vn_ma> <p3s> <acc> <3s>
söylemesini	söyle <v> <vn_ma> <p3s> <acc> <3p>
istemek	iste <v> <vn_mak> <3s>
istemek	iste <v> <vn_mak> <3p>
istemek	iste <v> <vinf>
istemek	iste <v> <cv_mak>
zorunda	zor <adj> <Djn_0> <n> <p2s> <loc> <3s>
zorunda	zor <adj> <Djn_0> <n> <p2s> <loc> <3p>
zorunda	zor <adj> <Djn_0> <n> <p3s> <loc>
zorunda	zor <adj> <Djn_0> <n> <p3s> <loc> <3s>
zorunda	zor <adj> <Djn_0> <n> <p3s> <loc> <3p>
zorunda	zor <adv> <Dan_0> <n> <p2s> <loc>
zorunda	zor <adv> <Dan_0> <n> <p2s> <loc> <3s>
zorunda	zor <adv> <Dan_0> <n> <p2s> <loc> <3p>
zorunda	zor <adv> <Dan_0> <n> <p3s> <loc>
zorunda	zor <adv> <Dan_0> <n> <p3s> <loc> <3s>
zorunda	zor <adv> <Dan_0> <n> <p3s> <loc> <3p>
kaldığını	kal <v> <vn_dik> <p2s> <acc> <3s>
kaldığını	kal <v> <vn_dik> <p2s> <acc> <3p>
kaldığını	kal <v> <vn_dik> <p3s> <acc>
kaldığını	kal <v> <vn_dik> <p3s> <acc> <3s>
kaldığını	kal <v> <vn_dik> <p3s> <acc> <3p>
kaldığını	kal <v> <part_dik> <p2s> <acc>
kaldığını	kal <v> <part_dik> <p2s> <acc> <3s>
kaldığını	kal <v> <part_dik> <p2s> <acc> <3p>
kaldığını	kal <v> <part_dik> <p3s> <acc>
kaldığını	kal <v> <part_dik> <p3s> <acc> <3s>
kaldığını	kal <v> <part_dik> <p3s> <acc> <3p>
kaldığını	kal <v> <cv_dik> <p3s> <acc>
bile	bile <cnjadv>
bile	bil <v> <t_opt> <3s>
bile	bil <v> <t_opt> <3p>
anlayabiliyordu.	anla <v> <abil> <t_cont> <cpl_di> <3p>
anlayabiliyordu.	anla <v> <abil> <t_cont> <3p> <cpl_di>
anlayabiliyordu.	an <n> <D_lA> <v> <abil> <t_cont> <cpl_di> <3s>
anlayabiliyordu.	an <n> <D_lA> <v> <abil> <t_cont> <cpl_di> <3p>
anlayabiliyordu.	an <n> <D_lA> <v> <abil> <t_cont> <3p> <cpl_di>
</S> </S>+ESTag
<S> <S>+BSTag
“Duruşma	<unk>
bitmeden	bit <v> <D_mA> <n> <abl> <3s>
bitmeden	bit <v> <D_mA> <n> <abl> <3p>
bitmeden	bit <v> <neg> <cv_dan>
bitmeden	bit <v> <vn_ma> <abl>
bitmeden	bit <v> <vn_ma> <abl> <3s>
bitmeden	bit <v> <vn_ma> <abl> <3p>
tahtaları	tahta <n> <pl> <p3s> <3s>
tahtaları	tahta <n> <pl> <p3s> <3p>
tahtaları	tahta <n> <pl> <acc>
tahtaları	tahta <n> <pl> <acc> <3s>
tahtaları	tahta <n> <pl> <acc> <3p>
tahtaları	tahta <n> <p3p>
tahtaları	tahta <n> <p3p> <3s>
tahtaları	tahta <n> <p3p> <3p>
ne	ne <prn> <qst> <3s>
ne	ne <prn> <qst> <3p>
ne	ne <cnjcoo>
kadar	<unk>
da	<unk>
karışacak!”	<unk>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
düşündü	düşün <n> <cpl_di> <3p>
düşündü	düşün <n> <3p> <cpl_di>
düşündü	düşün <v> <t_past> <3s>
düşündü	düşün <v> <t_past> <3p>
düşündü	düş <n> <p2s> <cpl_di> <3s>
düşündü	düş <n> <p2s> <cpl_di> <3p>
düşündü	düş <n> <p2s> <3p> <cpl_di>
düşündü	düş <n> <gen> <cpl_di> <3s>
düşündü	düş <n> <gen> <cpl_di> <3p>
düşündü	düş <n> <gen> <3p> <cpl_di>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice.	ali <n> <D_CA> <adv>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice.	ali <n> <D_CA> <n>
Alice.	ali <n> <D_CA> <n> <3s>
Alice.	ali <n> <D_CA> <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Jüri	jüri <n> <3s>
Jüri	jüri <n> <3p>
üyelerinden	üye <n> <pl> <p2s> <abl> <3s>
üyelerinden	üye <n> <pl> <p2s> <abl> <3p>
üyelerinden	üye <n> <pl> <p3s> <abl>
üyelerinden	üye <n> <pl> <p3s> <abl> <3s>
üyelerinden	üye <n> <pl> <p3s> <abl> <3p>
üyelerinden	üye <n> <p3p> <abl>
üyelerinden	üye <n> <p3p> <abl> <3s>
üyelerinden	üye <n> <p3p> <abl> <3p>
birinin	biri <n> <p2s> <gen> <3s>
birinin	biri <n> <p2s> <gen> <3p>
birinin	biri <n> <gen>
birinin	biri <n> <gen> <3s>
birinin	biri <n> <gen> <3p>
birinin	bir <adj> <Djn_0> <n> <p2s> <gen>
birinin	bir <adj> <Djn_0> <n> <p2s> <gen> <3s>
birinin	bir <adj> <Djn_0> <n> <p2s> <gen> <3p>
birinin	bir <adj> <Djn_0> <n> <p3s> <gen>
birinin	bir <adj> <Djn_0> <n> <p3s> <gen> <3s>
birinin	bir <adj> <Djn_0> <n> <p3s> <gen> <3p>
birinin	bir <num> <Dmn_0> <n> <p2s> <gen>
birinin	bir <num> <Dmn_0> <n> <p2s> <gen> <3s>
birinin	bir <num> <Dmn_0> <n> <p2s> <gen> <3p>
birinin	bir <num> <Dmn_0> <n> <p3s> <gen>
birinin	bir <num> <Dmn_0> <n> <p3s> <gen> <3s>
birinin	bir <num> <Dmn_0> <n> <p3s> <gen> <3p>
gıcırdayan	gıcırda <v> <part_yan> <3s>
gıcırdayan	gıcırda <v> <part_yan> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
kalemi	kalem <n> <p3s> <3s>
kalemi	kalem <n> <p3s> <3p>
kalemi	kalem <n> <acc>
kalemi	kalem <n> <acc> <3s>
kalemi	kalem <n> <acc> <3p>
kalemi	kale <n> <p1s> <acc>
kalemi	kale <n> <p1s> <acc> <3s>
kalemi	kale <n> <p1s> <acc> <3p>
vardı.	varit <n> <p3s> <3s>
vardı.	varit <n> <p3s> <3p>
vardı.	varit <n> <acc>
vardı.	varit <n> <acc> <3s>
vardı.	varit <n> <acc> <3p>
vardı.	var <n> <cpl_di> <3s>
vardı.	var <n> <cpl_di> <3p>
vardı.	var <n> <3p> <cpl_di>
vardı.	var <v> <t_past> <3s>
vardı.	var <v> <t_past> <3p>
vardı.	var <exist> <cpl_di> <3s>
vardı.	var <exist> <cpl_di> <3p>
vardı.	var <exist> <3p> <cpl_di>
</S> </S>+ESTag
<S> <S>+BSTag
Tabii	tabii <adj> <Djn_0> <n>
Tabii	tabii <adj> <Djn_0> <n> <3s>
Tabii	tabii <adj> <Djn_0> <n> <3p>
Tabii	tabii <ij>
ki,	ki <cnjadv>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice	ali <n> <D_CA> <adv>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice	ali <n> <D_CA> <n>
Alice	ali <n> <D_CA> <n> <3s>
Alice	ali <n> <D_CA> <n> <3p>
buna	buna <v> <t_imp> <3p>
buna	bun <n> <dat>
buna	bun <n> <dat> <3s>
buna	bun <n> <dat> <3p>
buna	bu <prn> <dem> <dat>
buna	bu <prn> <dem> <dat> <3s>
buna	bu <prn> <dem> <dat> <3p>
dayanamadı	dayan <v> <abil> <neg> <t_past> <3p>
dayanamadı	daya <v> <pass> <abil> <neg> <t_past> <3s>
dayanamadı	daya <v> <pass> <abil> <neg> <t_past> <3p>
ve	ve <cnjadv>
mahkeme	mahkeme <n> <3s>
mahkeme	mahkeme <n> <3p>
salonunun	salon <n> <p2s> <gen> <3s>
salonunun	salon <n> <p2s> <gen> <3p>
salonunun	salon <n> <p3s> <gen>
salonunun	salon <n> <p3s> <gen> <3s>
salonunun	salon <n> <p3s> <gen> <3p>
etrafından	etraf <n> <p2s> <abl> <3s>
etrafından	etraf <n> <p2s> <abl> <3p>
etrafından	etraf <n> <p3s> <abl>
etrafından	etraf <n> <p3s> <abl> <3s>
etrafından	etraf <n> <p3s> <abl> <3p>
dolaşarak	do <n> <D_lAs> <v> <cv_erek>
onun	onun <n> <3s>
onun	onun <n> <3p>
onun	on <n> <p2s>
onun	on <n> <p2s> <3s>
onun	on <n> <p2s> <3p>
onun	on <n> <gen>
onun	on <n> <gen> <3s>
onun	on <n> <gen> <3p>
onun	on <v> <t_imp> <2p>
onun	on <num> <Dmn_0> <n> <p2s>
onun	on <num> <Dmn_0> <n> <p2s> <3s>
onun	on <num> <Dmn_0> <n> <p2s> <3p>
onun	on <num> <Dmn_0> <n> <gen>
onun	on <num> <Dmn_0> <n> <gen> <3s>
onun	on <num> <Dmn_0> <n> <gen> <3p>
onun	o <prn> <pers> <p2s>
onun	o <prn> <pers> <p2s> <3s>
onun	o <prn> <pers> <p2s> <3p>
onun	o <prn> <pers> <gen>
onun	o <prn> <pers> <gen> <3s>
onun	o <prn> <pers> <gen> <3p>
arkasına	arka <adj> <Djn_0> <n> <p3s> <dat> <3s>
arkasına	arka <adj> <Djn_0> <n> <p3s> <dat> <3p>
arkasına	arka <n> <p3s> <dat>
arkasına	arka <n> <p3s> <dat> <3s>
arkasına	arka <n> <p3s> <dat> <3p>
geçti	geç <adj> <Djn_0> <n> <cpl_di> <3p>
geçti	geç <adj> <Djn_0> <n> <3p> <cpl_di>
geçti	geç <adv> <Dan_0> <n> <cpl_di> <3s>
geçti	geç <adv> <Dan_0> <n> <cpl_di> <3p>
geçti	geç <adv> <Dan_0> <n> <3p> <cpl_di>
geçti	geç <v> <t_past> <3s>
geçti	geç <v> <t_past> <3p>
ve	ve <cnjadv>
çok	çok <adj> <Djn_0> <n>
çok	çok <adj> <Djn_0> <n> <3s>
çok	çok <adj> <Djn_0> <n> <3p>
çok	çok <adv>
çok	çok <adv> <Dan_0> <n>
çok	çok <adv> <Dan_0> <n> <3s>
çok	çok <adv> <Dan_0> <n> <3p>
çok	çok <det>
geçmeden	geç <v> <D_mA> <n> <abl> <3s>
geçmeden	geç <v> <D_mA> <n> <abl> <3p>
geçmeden	geç <v> <neg> <cv_dan>
geçmeden	geç <v> <vn_ma> <abl>
geçmeden	geç <v> <vn_ma> <abl> <3s>
geçmeden	geç <v> <vn_ma> <abl> <3p>
onu	on <n> <p3s> <3s>
onu	on <n> <p3s> <3p>
onu	on <n> <acc>
onu	on <n> <acc> <3s>
onu	on <n> <acc> <3p>
onu	on <num> <Dmn_0> <n> <p3s>
onu	on <num> <Dmn_0> <n> <p3s> <3s>
onu	on <num> <Dmn_0> <n> <p3s> <3p>
onu	on <num> <Dmn_0> <n> <acc>
onu	on <num> <Dmn_0> <n> <acc> <3s>
onu	on <num> <Dmn_0> <n> <acc> <3p>
onu	o <prn> <pers> <p3s>
onu	o <prn> <pers> <p3s> <3s>
onu	o <prn> <pers> <p3s> <3p>
onu	o <prn> <pers> <acc>
onu	o <prn> <pers> <acc> <3s>
onu	o <prn> <pers> <acc> <3p>
elinden	el <n> <p2s> <abl> <3s>
elinden	el <n> <p2s> <abl> <3p>
elinden	el <n> <p3s> <abl>
elinden	el <n> <p3s> <abl> <3s>
elinden	el <n> <p3s> <abl> <3p>
almak	al <v> <vn_mak> <3s>
almak	al <v> <vn_mak> <3p>
almak	al <v> <vinf>
almak	al <v> <cv_mak>
için	için <cnjcoo>
için	iç <adj> <Djn_0> <n> <p2s>
için	iç <adj> <Djn_0> <n> <p2s> <3s>
için	iç <adj> <Djn_0> <n> <p2s> <3p>
için	iç <adj> <Djn_0> <n> <gen>
için	iç <adj> <Djn_0> <n> <gen> <3s>
için	iç <adj> <Djn_0> <n> <gen> <3p>
için	iç <n> <p2s>
için	iç <n> <p2s> <3s>
için	iç <n> <p2s> <3p>
için	iç <n> <gen>
için	iç <n> <gen> <3s>
için	iç <n> <gen> <3p>
için	iç <v> <t_imp> <2p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
fırsat	fırsat <n> <3s>
fırsat	fırsat <n> <3p>
buldu.	bul <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Bunu	bun <n> <p3s> <3s>
Bunu	bun <n> <p3s> <3p>
Bunu	bun <n> <acc>
Bunu	bun <n> <acc> <3s>
Bunu	bun <n> <acc> <3p>
Bunu	bu <prn> <dem> <p3s>
Bunu	bu <prn> <dem> <p3s> <3s>
Bunu	bu <prn> <dem> <p3s> <3p>
Bunu	bu <prn> <dem> <acc>
Bunu	bu <prn> <dem> <acc> <3s>
Bunu	bu <prn> <dem> <acc> <3p>
o	o <prn> <pers> <3s>
o	o <prn> <pers> <3p>
o	o <ij>
o	o <det>
kadar	<unk>
hızlı	hızlı <adj> <Djn_0> <n>
hızlı	hızlı <adj> <Djn_0> <n> <3s>
hızlı	hızlı <adj> <Djn_0> <n> <3p>
hızlı	hızlı <adv>
hızlı	hızlı <adv> <Dan_0> <n>
hızlı	hızlı <adv> <Dan_0> <n> <3s>
hızlı	hızlı <adv> <Dan_0> <n> <3p>
hızlı	hız <n> <D_lI> <adj>
hızlı	hız <n> <D_lI> <adj> <Djn_0> <n>
hızlı	hız <n> <D_lI> <adj> <Djn_0> <n> <3s>
hızlı	hız <n> <D_lI> <adj> <Djn_0> <n> <3p>
hızlı	hız <n> <D_lI> <n>
hızlı	hız <n> <D_lI> <n> <3s>
hızlı	hız <n> <D_lI> <n> <3p>
yaptı	yap <v> <t_past> <3p>
ki	ki <cnjadv>
zavallı	zavallı <n> <3s>
zavallı	zavallı <n> <3p>
küçük	küçük <adj> <Djn_0> <n>
küçük	küçük <adj> <Djn_0> <n> <3s>
küçük	küçük <adj> <Djn_0> <n> <3p>
küçük	küçük <n>
küçük	küçük <n> <3s>
küçük	küçük <n> <3p>
jüri	jüri <n> <3s>
jüri	jüri <n> <3p>
üyesi	üye <n> <p3s> <3s>
üyesi	üye <n> <p3s> <3p>
(Kertenkele	kertenkele <n> <3s>
(Kertenkele	kertenkele <n> <3p>
Bill'di)	<unk>
onun	onun <n> <3s>
onun	onun <n> <3p>
onun	on <n> <p2s>
onun	on <n> <p2s> <3s>
onun	on <n> <p2s> <3p>
onun	on <n> <gen>
onun	on <n> <gen> <3s>
onun	on <n> <gen> <3p>
onun	on <v> <t_imp> <2p>
onun	on <num> <Dmn_0> <n> <p2s>
onun	on <num> <Dmn_0> <n> <p2s> <3s>
onun	on <num> <Dmn_0> <n> <p2s> <3p>
onun	on <num> <Dmn_0> <n> <gen>
onun	on <num> <Dmn_0> <n> <gen> <3s>
onun	on <num> <Dmn_0> <n> <gen> <3p>
onun	o <prn> <pers> <p2s>
onun	o <prn> <pers> <p2s> <3s>
onun	o <prn> <pers> <p2s> <3p>
onun	o <prn> <pers> <gen>
onun	o <prn> <pers> <gen> <3s>
onun	o <prn> <pers> <gen> <3p>
ne	ne <prn> <qst> <3s>
ne	ne <prn> <qst> <3p>
ne	ne <cnjcoo>
olduğunu	ol <v> <vn_dik> <p2s> <acc> <3s>
olduğunu	ol <v> <vn_dik> <p2s> <acc> <3p>
olduğunu	ol <v> <vn_dik> <p3s> <acc>
olduğunu	ol <v> <vn_dik> <p3s> <acc> <3s>
olduğunu	ol <v> <vn_dik> <p3s> <acc> <3p>
olduğunu	ol <v> <part_dik> <p2s> <acc>
olduğunu	ol <v> <part_dik> <p2s> <acc> <3s>
olduğunu	ol <v> <part_dik> <p2s> <acc> <3p>
olduğunu	ol <v> <part_dik> <p3s> <acc>
olduğunu	ol <v> <part_dik> <p3s> <acc> <3s>
olduğunu	ol <v> <part_dik> <p3s> <acc> <3p>
olduğunu	ol <v> <cv_dik> <p3s> <acc>
hiç	hiç <adv> <Dan_0> <n>
hiç	hiç <adv> <Dan_0> <n> <3s>
hiç	hiç <adv> <Dan_0> <n> <3p>
hiç	hiç <n>
hiç	hiç <n> <3s>
hiç	hiç <n> <3p>
anlayamadı;	anla <v> <abil> <neg> <t_past> <3p>
anlayamadı;	an <n> <D_lA> <v> <abil> <neg> <t_past> <3s>
anlayamadı;	an <n> <D_lA> <v> <abil> <neg> <t_past> <3p>
bu	bu <prn> <dem> <3s>
bu	bu <prn> <dem> <3p>
bu	bu <det>
yüzden,	yüzde <n> <p2s> <3s>
yüzden,	yüzde <n> <p2s> <3p>
yüzden,	yüz <n> <abl>
yüzden,	yüz <n> <abl> <3s>
yüzden,	yüz <n> <abl> <3p>
yüzden,	yüz <v> <cv_dan>
yüzden,	yüz <num> <Dmn_0> <n> <abl>
yüzden,	yüz <num> <Dmn_0> <n> <abl> <3s>
yüzden,	yüz <num> <Dmn_0> <n> <abl> <3p>
her	<unk>
yerde	yer <n> <loc>
yerde	yer <n> <loc> <3s>
yerde	yer <n> <loc> <3p>
onu	on <n> <p3s> <3s>
onu	on <n> <p3s> <3p>
onu	on <n> <acc>
onu	on <n> <acc> <3s>
onu	on <n> <acc> <3p>
onu	on <num> <Dmn_0> <n> <p3s>
onu	on <num> <Dmn_0> <n> <p3s> <3s>
onu	on <num> <Dmn_0> <n> <p3s> <3p>
onu	on <num> <Dmn_0> <n> <acc>
onu	on <num> <Dmn_0> <n> <acc> <3s>
onu	on <num> <Dmn_0> <n> <acc> <3p>
onu	o <prn> <pers> <p3s>
onu	o <prn> <pers> <p3s> <3s>
onu	o <prn> <pers> <p3s> <3p>
onu	o <prn> <pers> <acc>
onu	o <prn> <pers> <acc> <3s>
onu	o <prn> <pers> <acc> <3p>
aradıktan	ara <v> <vn_dik> <abl> <3s>
aradıktan	ara <v> <vn_dik> <abl> <3p>
aradıktan	ara <v> <part_dik> <abl>
aradıktan	ara <v> <part_dik> <abl> <3s>
aradıktan	ara <v> <part_dik> <abl> <3p>
aradıktan	ara <v> <cv_dik> <abl>
sonra,	sonra <adv> <Dan_0> <n>
sonra,	sonra <adv> <Dan_0> <n> <3s>
sonra,	sonra <adv> <Dan_0> <n> <3p>
sonra,	sonra <n>
sonra,	sonra <n> <3s>
sonra,	sonra <n> <3p>
sonra,	sonra <postp>
sonra,	sonra <cnjadv>
günün	günü <n> <p2s> <3s>
günün	günü <n> <p2s> <3p>
günün	gün <n> <p2s>
günün	gün <n> <p2s> <3s>
günün	gün <n> <p2s> <3p>
günün	gün <n> <gen>
günün	gün <n> <gen> <3s>
günün	gün <n> <gen> <3p>
geri	geri <adv> <Dan_0> <n>
geri	geri <adv> <Dan_0> <n> <3s>
geri	geri <adv> <Dan_0> <n> <3p>
geri	geri <n>
geri	geri <n> <3s>
geri	geri <n> <3p>
kalanında	kalan <n> <p2s> <loc> <3s>
kalanında	kalan <n> <p2s> <loc> <3p>
kalanında	kalan <n> <p3s> <loc>
kalanında	kalan <n> <p3s> <loc> <3s>
kalanında	kalan <n> <p3s> <loc> <3p>
kalanında	kal <v> <part_yan> <p2s> <loc>
kalanında	kal <v> <part_yan> <p2s> <loc> <3s>
kalanında	kal <v> <part_yan> <p2s> <loc> <3p>
kalanında	kal <v> <part_yan> <p3s> <loc>
kalanında	kal <v> <part_yan> <p3s> <loc> <3s>
kalanında	kal <v> <part_yan> <p3s> <loc> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
parmağıyla	parmak <n> <p3s> <ins> <3s>
parmağıyla	parmak <n> <p3s> <ins> <3p>
yazmak	yaz <v> <vn_mak> <3s>
yazmak	yaz <v> <vn_mak> <3p>
yazmak	yaz <v> <vinf>
yazmak	yaz <v> <cv_mak>
zorunda	zor <adj> <Djn_0> <n> <p2s> <loc> <3s>
zorunda	zor <adj> <Djn_0> <n> <p2s> <loc> <3p>
zorunda	zor <adj> <Djn_0> <n> <p3s> <loc>
zorunda	zor <adj> <Djn_0> <n> <p3s> <loc> <3s>
zorunda	zor <adj> <Djn_0> <n> <p3s> <loc> <3p>
zorunda	zor <adv> <Dan_0> <n> <p2s> <loc>
zorunda	zor <adv> <Dan_0> <n> <p2s> <loc> <3s>
zorunda	zor <adv> <Dan_0> <n> <p2s> <loc> <3p>
zorunda	zor <adv> <Dan_0> <n> <p3s> <loc>
zorunda	zor <adv> <Dan_0> <n> <p3s> <loc> <3s>
zorunda	zor <adv> <Dan_0> <n> <p3s> <loc> <3p>
kaldı;	kal <n> <cpl_di> <3p>
kaldı;	kal <n> <3p> <cpl_di>
kaldı;	kal <v> <t_past> <3s>
kaldı;	kal <v> <t_past> <3p>
ve	ve <cnjadv>
bu	bu <prn> <dem> <3s>
bu	bu <prn> <dem> <3p>
bu	bu <det>
pek	pek <adj> <Djn_0> <n>
pek	pek <adj> <Djn_0> <n> <3s>
pek	pek <adj> <Djn_0> <n> <3p>
pek	pek <adv>
pek	pek <adv> <Dan_0> <n>
pek	pek <adv> <Dan_0> <n> <3s>
pek	pek <adv> <Dan_0> <n> <3p>
işe	işe <v> <t_imp> <3p>
işe	iş <n> <dat>
işe	iş <n> <dat> <3s>
işe	iş <n> <dat> <3p>
yaramadı,	yara <v> <neg> <t_past> <3p>
yaramadı,	yar <v> <abil> <neg> <t_past> <3s>
yaramadı,	yar <v> <abil> <neg> <t_past> <3p>
çünkü	çünkü <cnjadv>
tahtada	tahta <n> <loc> <3s>
tahtada	tahta <n> <loc> <3p>
hiçbir	hiçbir <adj> <Djn_0> <n>
hiçbir	hiçbir <adj> <Djn_0> <n> <3s>
hiçbir	hiçbir <adj> <Djn_0> <n> <3p>
hiçbir	hiçbir <det>
iz	iz <n> <3s>
iz	iz <n> <3p>
bırakmamıştı.	bırak <v> <neg> <t_narr> <cpl_di> <3p>
bırakmamıştı.	bırak <v> <neg> <t_narr> <3p> <cpl_di>
</S> </S>+ESTag
<S> <S>+BSTag
"Tahliye,	tahliye <n> <3s>
"Tahliye,	tahliye <n> <3p>
suçlamayı	suçla <v> <D_mA> <n> <acc> <3s>
suçlamayı	suçla <v> <D_mA> <n> <acc> <3p>
suçlamayı	suçla <v> <vn_ma> <acc>
suçlamayı	suçla <v> <vn_ma> <acc> <3s>
suçlamayı	suçla <v> <vn_ma> <acc> <3p>
suçlamayı	suçla <v> <vn_mak> <acc>
suçlamayı	suçla <v> <vn_mak> <acc> <3s>
suçlamayı	suçla <v> <vn_mak> <acc> <3p>
suçlamayı	suçla <v> <vinf> <p3s>
suçlamayı	suçla <v> <vinf> <acc>
suçlamayı	suç <n> <D_lA> <v> <D_mA> <n> <acc>
suçlamayı	suç <n> <D_lA> <v> <D_mA> <n> <acc> <3s>
suçlamayı	suç <n> <D_lA> <v> <D_mA> <n> <acc> <3p>
suçlamayı	suç <n> <D_lA> <v> <vn_ma> <acc>
suçlamayı	suç <n> <D_lA> <v> <vn_ma> <acc> <3s>
suçlamayı	suç <n> <D_lA> <v> <vn_ma> <acc> <3p>
suçlamayı	suç <n> <D_lA> <v> <vn_mak> <acc>
suçlamayı	suç <n> <D_lA> <v> <vn_mak> <acc> <3s>
suçlamayı	suç <n> <D_lA> <v> <vn_mak> <acc> <3p>
suçlamayı	suç <n> <D_lA> <v> <vinf> <p3s>
suçlamayı	suç <n> <D_lA> <v> <vinf> <acc>
oku!"	oku <v> <t_imp> <3p>
oku!"	ok <n> <p3s>
oku!"	ok <n> <p3s> <3s>
oku!"	ok <n> <p3s> <3p>
oku!"	ok <n> <acc>
oku!"	ok <n> <acc> <3s>
oku!"	ok <n> <acc> <3p>
dedi	de <v> <t_past> <3p>
Kral.	kral <n> <3s>
Kral.	kral <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
Bunun	bun <n> <p2s> <3s>
Bunun	bun <n> <p2s> <3p>
Bunun	bun <n> <gen>
Bunun	bun <n> <gen> <3s>
Bunun	bun <n> <gen> <3p>
Bunun	bu <prn> <dem> <p2s>
Bunun	bu <prn> <dem> <p2s> <3s>
Bunun	bu <prn> <dem> <p2s> <3p>
Bunun	bu <prn> <dem> <gen>
Bunun	bu <prn> <dem> <gen> <3s>
Bunun	bu <prn> <dem> <gen> <3p>
üzerine	üzeri <n> <p2s> <dat>
üzerine	üzeri <n> <p2s> <dat> <3s>
üzerine	üzeri <n> <p2s> <dat> <3p>
üzerine	üzer <n> <p2s> <dat>
üzerine	üzer <n> <p2s> <dat> <3s>
üzerine	üzer <n> <p2s> <dat> <3p>
üzerine	üzer <n> <p3s> <dat>
üzerine	üzer <n> <p3s> <dat> <3s>
üzerine	üzer <n> <p3s> <dat> <3p>
Beyaz	beyaz <n> <3s>
Beyaz	beyaz <n> <3p>
Tavşan	tavşan <n> <3s>
Tavşan	tavşan <n> <3p>
trompete	trompet <n> <dat> <3s>
trompete	trompet <n> <dat> <3p>
üç	üç <n> <3s>
üç	üç <n> <3p>
üç	üç <num>
üç	üç <num> <Dmn_0> <n>
üç	üç <num> <Dmn_0> <n> <3s>
üç	üç <num> <Dmn_0> <n> <3p>
kez	kez <n> <3s>
kez	kez <n> <3p>
üfledi,	üfle <v> <t_past> <3p>
sonra	sonra <adv> <Dan_0> <n>
sonra	sonra <adv> <Dan_0> <n> <3s>
sonra	sonra <adv> <Dan_0> <n> <3p>
sonra	sonra <n>
sonra	sonra <n> <3s>
sonra	sonra <n> <3p>
sonra	sonra <postp>
sonra	sonra <cnjadv>
parşömen	parşömen <n> <3s>
parşömen	parşömen <n> <3p>
tomarı	tomar <n> <p3s> <3s>
tomarı	tomar <n> <p3s> <3p>
tomarı	tomar <n> <acc>
tomarı	tomar <n> <acc> <3s>
tomarı	tomar <n> <acc> <3p>
açtı	aç <n> <cpl_di> <3p>
açtı	aç <n> <3p> <cpl_di>
açtı	aç <v> <t_past> <3s>
açtı	aç <v> <t_past> <3p>
ve	ve <cnjadv>
şöyle	şöyle <adv> <Dan_0> <n>
şöyle	şöyle <adv> <Dan_0> <n> <3s>
